dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
cwq,pseudo,20,500,5,8,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.602909,0.595016,0.598962
cwq,pseudo,20,500,5,8,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.603225,0.595299,0.599262
cwq,pseudo,20,500,5,8,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.603802,0.595865,0.599834
cwq,pseudo,20,500,5,9,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.604358,0.596998,0.600678
cwq,pseudo,20,500,5,9,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.604342,0.596715,0.600528
cwq,pseudo,20,500,5,9,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.604952,0.597281,0.601117
cwq,pseudo,20,500,5,9,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605268,0.597564,0.601416
cwq,pseudo,20,500,5,9,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605846,0.598131,0.601988
cwq,pseudo,20,500,5,10,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605583,0.598697,0.60214
cwq,pseudo,20,500,5,10,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605566,0.598414,0.60199
cwq,pseudo,20,500,5,10,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.60619,0.59898,0.602585
cwq,pseudo,20,500,5,10,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.606506,0.599264,0.602885
cwq,pseudo,20,500,5,10,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.607084,0.59983,0.603457
cwq,pseudo,20,500,5,11,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.60848,0.601529,0.605004
cwq,pseudo,20,500,5,11,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.608441,0.601246,0.604844
cwq,pseudo,20,500,5,11,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.608782,0.601529,0.605155
cwq,pseudo,20,500,5,11,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.609098,0.601813,0.605455
cwq,pseudo,20,500,5,11,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.609675,0.602662,0.606169
cwq,pseudo,20,500,5,12,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611074,0.603512,0.607293
cwq,pseudo,20,500,5,12,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611044,0.603229,0.607136
cwq,pseudo,20,500,5,12,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611385,0.603512,0.607448
cwq,pseudo,20,500,5,12,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611701,0.603795,0.607748
cwq,pseudo,20,500,5,12,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611712,0.603795,0.607754
cwq,pseudo,20,500,5,13,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611536,0.602662,0.607099
cwq,pseudo,20,500,5,13,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611603,0.602662,0.607132
cwq,pseudo,20,500,5,13,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61166,0.602662,0.607161
cwq,pseudo,20,500,5,13,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611881,0.602662,0.607272
cwq,pseudo,20,500,5,13,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611893,0.602662,0.607277
cwq,pseudo,20,500,5,14,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612752,0.603229,0.607991
cwq,pseudo,20,500,5,14,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612819,0.603229,0.608024
cwq,pseudo,20,500,5,14,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612876,0.603229,0.608052
cwq,pseudo,20,500,5,14,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.613098,0.603229,0.608163
cwq,pseudo,20,500,5,14,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.613109,0.603229,0.608169
cwq,pseudo,20,500,5,15,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.614179,0.603795,0.608987
cwq,pseudo,20,500,5,15,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61422,0.603795,0.609007
cwq,pseudo,20,500,5,15,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.614277,0.603795,0.609036
cwq,pseudo,20,500,5,15,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.614445,0.603795,0.60912
cwq,pseudo,20,500,5,15,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.614457,0.603795,0.609126
cwq,pseudo,20,500,6,8,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.602032,0.594449,0.598241
cwq,pseudo,20,500,6,8,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.602015,0.594166,0.598091
cwq,pseudo,20,500,6,8,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.602626,0.594732,0.598679
cwq,pseudo,20,500,6,8,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.602942,0.595016,0.598979
cwq,pseudo,20,500,6,8,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.603519,0.595582,0.599551
