dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
webqsp,pseudo,20,500,5,11,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776164,0.844417,0.810291
webqsp,pseudo,20,500,5,11,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776199,0.844417,0.810308
webqsp,pseudo,20,500,5,12,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775355,0.843197,0.809276
webqsp,pseudo,20,500,5,12,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775355,0.843197,0.809276
webqsp,pseudo,20,500,5,12,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775383,0.843197,0.80929
webqsp,pseudo,20,500,5,12,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775418,0.843197,0.809308
webqsp,pseudo,20,500,5,12,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775446,0.843197,0.809321
webqsp,pseudo,20,500,5,13,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775026,0.843197,0.809112
webqsp,pseudo,20,500,5,13,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775026,0.843197,0.809112
webqsp,pseudo,20,500,5,13,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775026,0.843197,0.809112
webqsp,pseudo,20,500,5,13,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775054,0.843197,0.809125
webqsp,pseudo,20,500,5,13,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775082,0.843197,0.809139
webqsp,pseudo,20,500,5,14,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,5,14,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,5,14,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,5,14,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,5,14,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776194,0.844417,0.810306
