dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
webqsp,pseudo,20,500,1,2,0,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.768674,0.840146,0.80441
webqsp,pseudo,20,500,1,2,1,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.769122,0.840757,0.804939
webqsp,pseudo,20,500,1,2,2,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.768512,0.838926,0.803719
webqsp,pseudo,20,500,1,2,4,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.769263,0.841977,0.80562
webqsp,pseudo,20,500,1,2,8,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.762668,0.837096,0.799882
webqsp,pseudo,20,500,1,2,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.761509,0.835876,0.798692
webqsp,pseudo,20,500,1,5,0,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.762772,0.838926,0.800849
webqsp,pseudo,20,500,1,5,1,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.762817,0.839536,0.801177
webqsp,pseudo,20,500,1,5,2,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.760339,0.838316,0.799328
webqsp,pseudo,20,500,1,5,4,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.75866,0.840146,0.799403
webqsp,pseudo,20,500,1,5,8,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.753774,0.835876,0.794825
webqsp,pseudo,20,500,1,5,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.754629,0.835265,0.794947
webqsp,pseudo,20,500,1,10,0,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.74594,0.834655,0.790298
webqsp,pseudo,20,500,1,10,1,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.745182,0.835876,0.790529
webqsp,pseudo,20,500,1,10,2,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.742316,0.835265,0.78879
webqsp,pseudo,20,500,1,10,4,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.742026,0.836486,0.789256
webqsp,pseudo,20,500,1,10,8,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.738814,0.832825,0.785819
webqsp,pseudo,20,500,1,10,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.740992,0.833435,0.787214
webqsp,pseudo,20,500,1,15,0,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.727193,0.830384,0.778789
webqsp,pseudo,20,500,1,15,1,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.725599,0.830384,0.777992
webqsp,pseudo,20,500,1,15,2,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.722078,0.829164,0.775621
webqsp,pseudo,20,500,1,15,4,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.723605,0.830995,0.7773
webqsp,pseudo,20,500,1,15,8,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.720083,0.827334,0.773709
webqsp,pseudo,20,500,1,15,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.722001,0.827944,0.774972
webqsp,pseudo,20,500,1,20,0,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.718933,0.827334,0.773134
webqsp,pseudo,20,500,1,20,1,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.718604,0.827334,0.772969
webqsp,pseudo,20,500,1,20,2,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.716898,0.827334,0.772116
webqsp,pseudo,20,500,1,20,4,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.718193,0.828554,0.773373
webqsp,pseudo,20,500,1,20,8,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.714671,0.824893,0.769782
